,abonds,atoms,bonds,cansmi,cansmiNS,dbonds,formula,HBA1,HBA2,HBD,InChI,InChIKey,L5,logP,MP,MR,MW,nF,rotors,s,sbonds,smarts,tbonds,title,TPSA,CHARGE
7425,6.0,28.0,28.0,0.0,0.0,1.0,0.0,19.0,6.0,1.0,0.0,0.0,0.0,0.9526999999999999,137.3253,57.42539999999999,214.28795999999983,0.0,2.0,0.0,21.0,0.0,0.0,0.0,99.1,0
7426,0.0,19.0,19.0,0.0,0.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.8005,38.13290000000002,34.04900000000001,126.15310000000004,0.0,0.0,0.0,17.0,0.0,0.0,0.0,34.14,0
7427,0.0,23.0,23.0,0.0,0.0,3.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.5007999999999997,68.70130000000002,42.929,152.1903799999999,0.0,0.0,0.0,20.0,0.0,0.0,0.0,34.14,0
7428,6.0,23.0,23.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.2016999999999998,108.88569999999996,44.40369999999999,152.19367999999986,0.0,1.0,0.0,16.0,0.0,0.0,0.0,45.75,0
7429,6.0,15.0,15.0,0.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.7408999999999999,180.33270000000002,37.21339999999999,142.17893999999993,0.0,0.0,0.0,7.0,0.0,0.0,0.0,80.74000000000001,0
7430,0.0,9.0,9.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,-0.374,40.965900000000005,20.239,98.05688,0.0,0.0,0.0,6.0,0.0,0.0,0.0,43.370000000000005,0
7431,6.0,26.0,26.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,2.3724999999999996,39.167500000000025,49.172000000000004,166.21695999999986,0.0,4.0,0.0,19.0,0.0,0.0,0.0,30.21,0
7432,0.0,15.0,15.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.2956,27.19640000000001,28.568,96.12712000000005,0.0,0.0,0.0,13.0,0.0,0.0,0.0,17.07,0
7433,6.0,12.0,12.0,0.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,-0.9368000000000003,167.74820000000003,27.683400000000002,112.08676000000001,0.0,0.0,0.0,4.0,0.0,0.0,0.0,65.72,0
7434,6.0,12.0,12.0,0.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.43249999999999994,175.4934,32.247400000000006,128.15236000000002,0.0,0.0,0.0,4.0,0.0,0.0,0.0,80.74000000000001,0
7435,0.0,12.0,12.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.3217999999999999,9.784900000000004,20.512999999999998,86.08924000000002,0.0,0.0,0.0,11.0,0.0,0.0,0.0,26.3,0
7436,0.0,12.0,12.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.22709999999999997,45.78490000000002,31.235,133.53305999999998,0.0,0.0,0.0,10.0,0.0,0.0,0.0,37.38,0
7437,0.0,11.0,11.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,-0.15000000000000013,31.17570000000001,20.713,100.07276000000002,0.0,0.0,0.0,9.0,0.0,0.0,0.0,43.370000000000005,0
7438,0.0,15.0,15.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.7119,9.120800000000003,25.32,100.11582000000004,0.0,0.0,0.0,14.0,0.0,0.0,0.0,26.3,0
7439,0.0,18.0,18.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,1.1019999999999999,8.456700000000012,30.127000000000006,114.14240000000005,0.0,1.0,0.0,17.0,0.0,0.0,0.0,26.3,0
7440,0.0,27.0,27.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,2.2722999999999995,6.464400000000012,44.547999999999995,156.22213999999985,0.0,4.0,0.0,26.0,0.0,0.0,0.0,26.3,0
7441,0.0,30.0,30.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,2.6623999999999994,5.800300000000018,49.355,170.24871999999982,0.0,5.0,0.0,29.0,0.0,0.0,0.0,26.3,0
7442,6.0,19.0,20.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.5381999999999998,56.56460000000001,40.79299999999999,148.15861999999993,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.3,0
7443,0.0,30.0,30.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,2.6624,5.800300000000021,49.35499999999999,170.24871999999982,0.0,4.0,0.0,29.0,0.0,0.0,0.0,26.3,0
7444,0.0,37.0,38.0,0.0,0.0,2.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,3.7380999999999993,88.67459999999998,64.39,206.32387999999975,0.0,0.0,0.0,36.0,0.0,0.0,0.0,17.07,0
7445,0.0,29.0,29.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,2.7917999999999994,33.43630000000002,48.01,154.24931999999984,0.0,1.0,0.0,28.0,0.0,0.0,0.0,17.07,0
7446,0.0,33.0,34.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,3.325999999999999,35.99980000000005,55.76999999999998,180.28659999999982,0.0,1.0,0.0,33.0,0.0,0.0,0.0,17.07,0
7447,0.0,17.0,17.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7368999999999999,20.429900000000007,33.83800000000001,132.58805999999998,0.0,0.0,0.0,16.0,0.0,0.0,0.0,17.07,0
7448,0.0,35.0,35.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,3.8601999999999994,13.421600000000023,57.88399999999998,182.3024799999998,0.0,0.0,0.0,34.0,0.0,0.0,0.0,17.07,0
7449,0.0,35.0,35.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,3.8601999999999994,13.421600000000023,57.88399999999998,182.3024799999998,0.0,0.0,0.0,34.0,0.0,0.0,0.0,17.07,0
7450,0.0,45.0,45.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,4.6145,2.4798000000000293,73.38999999999999,240.38161999999966,0.0,0.0,0.0,44.0,0.0,0.0,0.0,26.3,0
7451,0.0,37.0,37.0,0.0,0.0,1.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,3.345999999999999,40.600900000000095,64.60069999999997,197.31711999999976,0.0,0.0,0.0,36.0,0.0,0.0,0.0,29.1,0
7452,0.0,37.0,37.0,0.0,0.0,1.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,3.345999999999999,40.600900000000095,64.60069999999997,197.31711999999976,0.0,0.0,0.0,36.0,0.0,0.0,0.0,29.1,0
7453,0.0,19.0,19.0,0.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,1.0054,44.58550000000001,35.758700000000005,113.15764000000006,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29.1,0
7454,0.0,15.0,15.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.7135,9.120800000000006,25.320000000000004,100.11582000000004,0.0,0.0,0.0,14.0,0.0,0.0,0.0,26.3,0
7455,0.0,13.0,13.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.2252,45.91370000000002,26.144700000000004,85.10448000000004,0.0,0.0,0.0,12.0,0.0,0.0,0.0,29.1,0
7456,0.0,16.0,16.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.1764999999999999,20.706300000000027,31.046000000000003,99.13106000000005,0.0,0.0,0.0,15.0,0.0,0.0,0.0,20.310000000000002,0
7457,0.0,17.0,17.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.6901999999999999,-0.5563999999999893,35.379,111.14176000000005,0.0,1.0,0.0,15.0,0.0,0.0,0.0,20.310000000000002,0
7458,0.0,20.0,20.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,-0.461,38.66020000000003,37.0148,129.15704000000002,0.0,2.0,0.0,19.0,0.0,0.0,0.0,40.540000000000006,0
7459,0.0,12.0,12.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.3234,9.784900000000004,20.513,86.08924000000003,0.0,0.0,0.0,11.0,0.0,0.0,0.0,26.3,0
7460,0.0,17.0,17.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.2126,72.1367,48.076,197.01933999999994,0.0,0.0,0.0,15.0,0.0,0.0,0.0,40.620000000000005,0
7461,0.0,17.0,17.0,0.0,0.0,2.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.26199999999999984,115.17590000000001,38.295399999999994,128.12922000000003,0.0,0.0,0.0,15.0,0.0,0.0,0.0,58.2,0
7462,0.0,16.0,16.0,0.0,0.0,2.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.3601999999999999,79.0471,32.6637,129.11398,0.0,0.0,0.0,14.0,0.0,0.0,0.0,55.400000000000006,0
7463,0.0,20.0,21.0,0.0,0.0,3.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.5539999999999998,97.01650000000001,42.984700000000004,151.16255999999993,0.0,0.0,0.0,18.0,0.0,0.0,0.0,46.17,0
7464,6.0,16.0,17.0,0.0,0.0,2.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.8989999999999999,125.19569999999999,41.819700000000005,147.13079999999997,0.0,0.0,0.0,9.0,0.0,0.0,0.0,46.17,0
7465,6.0,29.0,30.0,0.0,0.0,3.0,0.0,17.0,5.0,2.0,0.0,0.0,0.0,1.358,162.2183,67.6344,232.23527999999988,0.0,2.0,0.0,21.0,0.0,0.0,0.0,75.27,0
7466,0.0,35.0,35.0,0.0,0.0,4.0,0.0,23.0,5.0,2.0,0.0,0.0,0.0,2.0087,118.98309999999994,71.3724,238.2829199999997,0.0,5.0,0.0,31.0,0.0,0.0,0.0,75.27000000000001,0
7467,0.0,34.0,34.0,0.0,0.0,3.0,0.0,23.0,5.0,2.0,0.0,0.0,0.0,1.8425999999999998,140.24579999999995,67.03939999999999,226.27221999999978,0.0,4.0,0.0,31.0,0.0,0.0,0.0,75.27000000000001,0
7468,0.0,20.0,20.0,0.0,0.0,2.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0,0.6520999999999998,114.51179999999997,43.102399999999996,142.15579999999989,0.0,1.0,0.0,18.0,0.0,0.0,0.0,58.199999999999996,0
7469,10.0,15.0,16.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.1211000000000002,129.5975,36.83469999999999,135.12009999999995,0.0,0.0,0.0,5.0,0.0,0.0,0.0,46.0,0
7470,0.0,19.0,19.0,0.0,0.0,1.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0,-0.7294,76.83700000000003,39.3135,130.1451,0.0,2.0,0.0,18.0,0.0,0.0,0.0,52.57000000000001,0
7471,11.0,17.0,18.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.9230999999999997,145.8735,42.3637,146.1460399999999,0.0,0.0,0.0,6.0,0.0,0.0,0.0,45.75,0
7472,0.0,22.0,23.0,0.0,0.0,3.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.1864,82.33000000000003,41.9,166.1738999999999,0.0,0.0,0.0,20.0,0.0,0.0,0.0,43.370000000000005,0
7473,6.0,15.0,16.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.6107999999999993,155.83930000000004,56.22800000000001,285.8958,0.0,0.0,0.0,8.0,0.0,0.0,0.0,43.370000000000005,0
7474,12.0,30.0,33.0,0.0,0.0,5.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,1.5387999999999997,237.26239999999999,75.80850000000002,322.22534,0.0,2.0,0.0,16.0,0.0,0.0,0.0,103.81,0
7475,0.0,19.0,20.0,0.0,0.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.6521999999999999,60.88770000000002,37.35300000000001,152.14731999999995,0.0,0.0,0.0,17.0,0.0,0.0,0.0,43.370000000000005,0
7476,24.0,59.0,64.0,0.0,0.0,4.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,6.218300000000002,293.54420000000005,137.9159999999999,520.4856999999996,0.0,6.0,0.0,36.0,0.0,0.0,0.0,105.20000000000002,0
7477,0.0,21.0,22.0,0.0,0.0,2.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.8761999999999999,51.09750000000004,37.827,154.16319999999993,0.0,0.0,0.0,20.0,0.0,0.0,0.0,43.370000000000005,0
7478,0.0,20.0,22.0,0.0,0.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.5080999999999998,82.8018,40.046,164.15801999999994,0.0,0.0,0.0,19.0,0.0,0.0,0.0,43.370000000000005,0
7479,0.0,16.0,16.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.9318,10.504700000000007,26.794,116.11522000000004,0.0,1.0,0.0,15.0,0.0,0.0,0.0,35.53,0
7480,0.0,46.0,48.0,0.0,0.0,3.0,0.0,30.0,7.0,2.0,0.0,0.0,0.0,-0.4547000000000002,134.54109999999991,83.99059999999999,325.35692000000034,0.0,0.0,0.0,45.0,0.0,0.0,0.0,96.30000000000001,0
7481,0.0,41.0,42.0,0.0,0.0,3.0,0.0,27.0,5.0,1.0,0.0,0.0,0.0,2.4705999999999997,117.60189999999993,79.70069999999998,266.33608,0.0,4.0,0.0,39.0,0.0,0.0,0.0,66.48,0
7482,11.0,26.0,27.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.4844,81.17510000000003,56.257,188.22577999999987,0.0,1.0,0.0,15.0,0.0,0.0,0.0,26.93,0
7483,6.0,28.0,29.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0206,97.99600000000001,61.14199999999998,203.23711999999986,0.0,3.0,0.0,21.0,0.0,0.0,0.0,37.38,0
7484,6.0,19.0,20.0,0.0,0.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,1.4167999999999998,103.01199999999999,51.516999999999996,195.60243999999997,0.0,1.0,0.0,12.0,0.0,0.0,0.0,37.38,0
7485,6.0,20.0,21.0,0.0,0.0,2.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.17029999999999995,118.60629999999999,47.882799999999996,177.15677999999997,0.0,1.0,0.0,13.0,0.0,0.0,0.0,57.61,0
7486,10.0,24.0,25.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,-1.0293000000000003,143.5442,52.038999999999994,194.1905999999999,0.0,0.0,0.0,13.0,0.0,0.0,0.0,61.82,0
7487,6.0,44.0,45.0,0.0,0.0,5.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,4.0242,145.2164,92.91750000000002,440.8185496000001,3.0,7.0,0.0,34.0,0.0,0.0,0.0,102.96,0
7488,6.0,36.0,37.0,0.0,0.0,6.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,2.723300000000001,174.5335,80.87350000000002,339.32052000000016,0.0,4.0,0.0,25.0,0.0,0.0,0.0,139.54999999999998,0
7489,6.0,36.0,37.0,0.0,0.0,2.0,0.0,22.0,4.0,1.0,0.0,0.0,0.0,1.8752,112.2225,74.81170000000003,246.30491999999975,0.0,4.0,0.0,29.0,0.0,0.0,0.0,49.410000000000004,0
7490,11.0,16.0,17.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.3180999999999998,161.37909999999997,40.1587,147.13409999999996,0.0,0.0,0.0,5.0,0.0,0.0,0.0,58.64,0
7491,11.0,16.0,17.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.3180999999999998,161.37909999999997,40.1587,147.13409999999996,0.0,0.0,0.0,5.0,0.0,0.0,0.0,58.64,0
7492,6.0,17.0,18.0,0.0,0.0,3.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,1.5282999999999998,123.78159999999998,44.71920000000001,183.18449999999993,0.0,0.0,0.0,9.0,0.0,0.0,0.0,71.62,0
7493,6.0,38.0,39.0,0.0,0.0,2.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,1.5878999999999999,80.11360000000003,77.46499999999999,278.30372000000034,0.0,5.0,0.0,31.0,0.0,0.0,0.0,59.080000000000005,0
7494,12.0,57.0,60.0,0.0,0.0,1.0,0.0,34.0,5.0,1.0,0.0,0.0,0.0,4.086500000000001,156.04969999999983,119.96420000000002,379.49526000000037,0.0,7.0,0.0,47.0,0.0,0.0,0.0,44.81,0
7495,6.0,57.0,61.0,0.0,0.0,2.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,1.3506999999999996,172.07730000000012,116.84499999999998,383.4872600000005,0.0,6.0,0.0,53.0,0.0,0.0,0.0,69.64000000000001,0
7496,6.0,36.0,36.0,0.0,0.0,2.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,4.239300000000002,57.333800000000004,70.38200000000002,216.31869999999975,0.0,7.0,0.0,28.0,0.0,0.0,0.0,17.07,0
7497,6.0,18.0,18.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.8986999999999998,57.89849999999999,41.540000000000006,132.15921999999998,0.0,2.0,0.0,10.0,0.0,0.0,0.0,17.07,0
7498,0.0,6.0,5.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,-0.6158000000000001,39.542,12.128,58.03608,0.0,1.0,0.0,3.0,0.0,0.0,0.0,34.14,0
7499,6.0,14.0,14.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.2616,63.17910000000001,39.5295,185.01799999999994,0.0,1.0,0.0,7.0,0.0,0.0,0.0,17.07,0
7500,10.0,17.0,18.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,2.2453000000000003,81.6531,41.6015,146.14273999999995,0.0,1.0,0.0,7.0,0.0,0.0,0.0,30.21,0
7501,6.0,14.0,14.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.8059000000000003,70.47149999999999,41.849500000000006,175.01205999999996,0.0,1.0,0.0,7.0,0.0,0.0,0.0,17.07,0
7502,5.0,15.0,15.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.5844,59.77220000000002,30.223299999999995,126.11004000000003,0.0,2.0,0.0,9.0,0.0,0.0,0.0,50.44,0
7503,5.0,15.0,15.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.5844,59.77220000000002,30.223299999999995,126.11004000000003,0.0,2.0,0.0,9.0,0.0,0.0,0.0,50.44,0
7504,5.0,11.0,11.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0921,36.314900000000016,24.0955,96.08406000000002,0.0,1.0,0.0,5.0,0.0,0.0,0.0,30.21,0
7505,0.0,32.0,31.0,0.0,0.0,1.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,2.1527,32.145800000000015,51.5838,172.26459999999983,0.0,6.0,0.0,30.0,0.0,0.0,0.0,37.3,0
7506,0.0,14.0,13.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.9383999999999999,15.459800000000001,29.133,104.17072000000003,0.0,3.0,0.0,12.0,0.0,0.0,0.0,42.370000000000005,0
7507,0.0,20.0,19.0,0.0,0.0,1.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,-0.9346999999999999,35.36410000000002,31.9576,133.14573999999996,0.0,5.0,0.0,18.0,0.0,0.0,0.0,60.77000000000001,0
7508,0.0,19.0,19.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,1.2025,20.042200000000015,36.24200000000001,113.15764000000006,0.0,1.0,0.0,18.0,0.0,0.0,0.0,20.310000000000002,0
7509,0.0,17.0,17.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0487999999999999,11.75680000000001,32.52000000000001,115.13046000000004,0.0,1.0,0.0,16.0,0.0,0.0,0.0,29.54,0
7510,0.0,10.0,9.0,0.0,0.0,2.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.44700000000000006,73.23379999999999,18.5094,88.06536000000001,0.0,3.0,0.0,7.0,0.0,0.0,0.0,58.2,0
7511,0.0,31.0,30.0,0.0,0.0,3.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,3.486399999999999,-41.47789999999998,55.75499999999998,182.2594199999998,0.0,6.0,0.0,27.0,0.0,0.0,0.0,26.3,0
7512,6.0,18.0,18.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,1.8042,32.37650000000002,40.58,136.15121999999994,0.0,2.0,0.0,11.0,0.0,0.0,0.0,32.67,0
7513,6.0,18.0,18.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,1.8042,32.37650000000002,40.58,136.15121999999994,0.0,2.0,0.0,11.0,0.0,0.0,0.0,32.67,0
7514,0.0,30.0,29.0,0.0,0.0,1.0,0.0,22.0,4.0,1.0,0.0,0.0,0.0,1.5424,12.414200000000026,49.365799999999986,174.24071999999984,0.0,8.0,0.0,28.0,0.0,0.0,0.0,52.9,0
7515,0.0,15.0,15.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.7015,19.03080000000001,30.777000000000005,100.11912000000004,0.0,1.0,0.0,14.0,0.0,0.0,0.0,32.67,0
7516,0.0,15.0,15.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.7015,19.03080000000001,30.777000000000005,100.11912000000004,0.0,1.0,0.0,14.0,0.0,0.0,0.0,32.67,0
7517,0.0,18.0,18.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0916000000000001,18.366700000000012,35.584,114.14570000000005,0.0,1.0,0.0,17.0,0.0,0.0,0.0,32.67,0
7518,0.0,16.0,16.0,0.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,-0.062100000000000044,10.08130000000001,31.862000000000005,116.11852000000003,0.0,1.0,0.0,15.0,0.0,0.0,0.0,41.900000000000006,0
7519,11.0,48.0,49.0,0.0,0.0,0.0,0.0,29.0,3.0,1.0,0.0,0.0,0.0,4.8835999999999995,112.72869999999986,97.41070000000002,319.8721400000004,0.0,8.0,0.0,38.0,0.0,0.0,0.0,28.160000000000004,0
7520,10.0,36.0,37.0,0.0,0.0,1.0,0.0,22.0,5.0,3.0,0.0,0.0,0.0,1.7435,193.51199999999992,73.25380000000003,284.2481410000003,0.0,5.0,0.0,26.0,0.0,0.0,0.0,95.60000000000001,0
7521,0.0,14.0,13.0,0.0,0.0,1.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.3795999999999999,11.422500000000003,23.7233,126.04834100000002,0.0,2.0,0.0,12.0,0.0,0.0,0.0,65.57000000000001,0
7522,6.0,16.0,16.0,0.0,0.0,1.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.7788999999999997,66.72400000000002,37.29630000000001,142.09234099999995,0.0,1.0,0.0,9.0,0.0,0.0,0.0,60.769999999999996,0
7523,0.0,17.0,16.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0336999999999998,-33.6412,28.453500000000002,140.0749209999999,0.0,3.0,0.0,15.0,0.0,0.0,0.0,54.57000000000001,0
7524,0.0,28.0,27.0,0.0,0.0,3.0,0.0,20.0,6.0,1.0,0.0,0.0,0.0,1.4445999999999999,25.48260000000002,50.209199999999996,223.16352099999983,0.0,6.0,0.0,24.0,0.0,0.0,0.0,83.67,0
7525,0.0,13.0,12.0,0.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.6688999999999999,-26.7792,22.8995,110.04894100000001,0.0,2.0,0.0,11.0,0.0,0.0,0.0,59.0,0
7526,12.0,27.0,28.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,3.5341000000000005,51.08060000000003,63.14150000000002,234.1877009999998,0.0,4.0,0.0,15.0,0.0,0.0,0.0,59.00000000000001,0
7527,0.0,28.0,28.0,0.0,0.0,2.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,3.0035,28.687900000000056,63.34949999999997,255.2947209999998,0.0,5.0,0.0,26.0,0.0,0.0,0.0,108.30000000000001,0
7528,6.0,15.0,15.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,2.6949000000000005,40.4843,39.525000000000006,176.62069999999997,0.0,1.0,0.0,7.0,0.0,0.0,0.0,42.52,0
7529,11.0,38.0,39.0,0.0,0.0,4.0,0.0,24.0,12.0,2.0,0.0,0.0,0.0,2.091799999999999,240.4557000000001,85.75290000000001,387.39152000000024,0.0,8.0,0.0,24.0,0.0,0.0,0.0,186.08999999999995,0
7530,12.0,46.0,47.0,0.0,0.0,4.0,0.0,30.0,12.0,2.0,0.0,0.0,0.0,1.6456999999999993,253.41740000000007,96.01990000000002,410.40502000000015,0.0,9.0,0.0,31.0,0.0,0.0,0.0,161.08999999999995,0
7531,12.0,34.0,35.0,0.0,0.0,2.0,0.0,21.0,7.0,2.0,0.0,0.0,0.0,2.9933000000000005,185.1866,74.84909999999999,294.3295600000002,0.0,5.0,0.0,21.0,0.0,0.0,0.0,115.58,0
7532,11.0,34.0,35.0,0.0,0.0,2.0,0.0,20.0,6.0,1.0,0.0,0.0,0.0,3.7902000000000013,138.605,76.29270000000001,297.39640000000026,0.0,4.0,0.0,22.0,0.0,0.0,0.0,108.57,0
7533,11.0,25.0,26.0,0.0,0.0,2.0,0.0,14.0,5.0,3.0,0.0,0.0,0.0,3.0363,225.27900000000002,60.23420000000002,239.24775999999994,0.0,1.0,0.0,13.0,0.0,0.0,0.0,109.00000000000001,0
7534,6.0,27.0,28.0,0.0,0.0,4.0,0.0,16.0,6.0,1.0,0.0,0.0,0.0,1.6273000000000002,159.66099999999997,68.15379999999999,254.26239999999987,0.0,2.0,0.0,18.0,0.0,0.0,0.0,95.42000000000002,0
7535,6.0,27.0,28.0,0.0,0.0,5.0,0.0,16.0,8.0,2.0,0.0,0.0,0.0,0.692,236.81960000000004,69.9256,284.24532000000005,0.0,3.0,0.0,17.0,0.0,0.0,0.0,132.71999999999997,0
7536,0.0,28.0,28.0,0.0,0.0,2.0,0.0,20.0,5.0,1.0,0.0,0.0,0.0,0.6151999999999999,70.02060000000006,52.08079999999998,209.26329999999976,0.0,4.0,0.0,26.0,0.0,0.0,0.0,75.22000000000001,0
7537,0.0,15.0,14.0,0.0,0.0,2.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.5455999999999999,104.72200000000001,26.056199999999997,141.1462799999999,0.0,3.0,0.0,12.0,0.0,0.0,0.0,98.0,0
7538,0.0,13.0,12.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.6047999999999999,-7.475600000000004,22.862000000000002,126.13164000000002,0.0,2.0,0.0,10.0,0.0,0.0,0.0,60.980000000000004,0
7539,0.0,13.0,12.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.6047999999999999,-7.475600000000004,22.862000000000002,126.13164000000002,0.0,2.0,0.0,10.0,0.0,0.0,0.0,60.980000000000004,0
